1,210,A01,Line 15,MUD1,19:31:35,19:31:50
1,210,A01,Line 15,ISG1,19:32:55,19:33:10
1,210,A01,Line 15,CUS1,19:34:38,19:35:08
1,210,A01,Line 15,GRE4,19:36:41,19:36:56
1,210,A01,Line 15,DEB1,19:38:31,19:38:46
1,210,A01,Line 15,ELR1,19:40:26,19:40:41
1,210,A02,Line 15,LEW6,19:41:58,19:43:06
1,210,A02,Line 15,ELR2,19:44:21,19:44:36
1,210,A02,Line 15,DEB2,19:46:12,19:46:27
1,210,A02,Line 15,GRE3,19:48:14,19:48:29
1,210,A02,Line 15,CUS2,19:50:01,19:50:26
1,210,A02,Line 15,ISG2,19:51:51,19:52:06
1,210,A02,Line 15,MUD2,19:53:19,19:53:34
1,210,A02,Line 15,JCRO,19:53:49,19:54:34
1,210,A02,Line 15,CRO2,19:54:44,19:54:59
1,210,A02,Line 15,SOQ2,19:56:31,19:56:46
1,210,A02,Line 15,HEQ2,19:58:33,19:58:48
1,210,A02,Line 15,CAW5/6,19:59:51,20:00:36
1,210,A02,Line 15,WIQ4,20:01:29,20:01:49
1,210,A02,Line 15,JWEM,20:01:59,20:02:49
1,210,A02,Line 15,WES2,20:03:27,20:03:42
1,210,A02,Line 15,LIM4,20:05:23,20:05:38
1,210,A02,Line 15,SHA2,20:07:40,20:07:55
1,210,A02,Line 15,BAN10,20:11:20,20:12:10
1,210,A02,Line 15,BANH,20:13:05,20:13:10
1,210,A02,Line 15,BAN9,20:14:07,20:15:27
1,210,A02,Line 15,JRMS,20:16:44,20:17:26
1,210,A02,Line 15,JRMX,20:16:44,20:17:26
1,210,A02,Line 15,SHA1,20:18:55,20:19:10
1,210,A02,Line 15,LIM3,20:21:16,20:21:31
1,210,A02,Line 15,WES1,20:23:03,20:23:18
1,210,A02,Line 15,JCAW,20:24:23,20:25:13
1,210,A02,Line 15,CAW1/2,20:25:32,20:26:17
1,210,A02,Line 15,HEQ1,20:27:16,20:27:31
1,210,A02,Line 15,SOQ1,20:29:22,20:29:37
1,210,A02,Line 15,CRO1,20:31:10,20:31:25
1,210,A02,Line 15,MUD1,20:32:35,20:32:50
1,210,A02,Line 15,ISG1,20:33:55,20:34:10
1,210,A02,Line 15,CUS1,20:35:38,20:36:03
1,210,A02,Line 15,GRE4,20:37:36,20:37:51
1,210,A02,Line 15,DEB1,20:39:26,20:39:41
1,210,A02,Line 15,ELR1,20:41:21,20:41:36
1,210,A02,Line 15,LEW6,20:42:53,20:48:06
1,210,A02,Line 15,ELR2,20:49:21,20:49:36
1,210,A02,Line 15,DEB2,20:51:12,20:51:27
1,210,A02,Line 15,GRE3,20:53:14,20:53:29
1,210,A02,Line 15,CUS2,20:55:01,20:55:26
1,210,A02,Line 15,ISG2,20:56:51,20:57:06
1,210,A02,Line 15,MUD2,20:58:19,20:58:34
1,210,A02,Line 15,JCRO,20:58:49,20:59:34
1,210,A02,Line 15,CRO2,20:59:44,20:59:59
1,210,A02,Line 15,SOQ2,21:01:31,21:01:46
1,210,A02,Line 15,HEQ2,21:03:33,21:03:48
1,210,A02,Line 15,CAW5/6,21:04:51,21:05:36
1,210,A02,Line 15,WIQ4,21:06:29,21:06:49
1,210,A02,Line 15,JWEM,21:06:59,21:07:49
1,210,A02,Line 15,WES2,21:08:27,21:08:42
1,210,A02,Line 15,LIM4,21:10:23,21:10:38
1,210,A02,Line 15,SHA2,21:12:40,21:12:55
1,210,A02,Line 15,BAN10,21:16:20,21:17:10
1,210,A02,Line 15,BANH,21:18:05,21:18:10
1,210,A02,Line 15,BAN9,21:19:07,21:20:27
1,210,A02,Line 15,JRMS,21:21:44,21:22:26
1,210,A02,Line 15,JRMX,21:21:44,21:22:26
1,210,A02,Line 15,SHA1,21:23:55,21:24:10
1,210,A02,Line 15,LIM3,21:26:16,21:26:31
1,210,A02,Line 15,WES1,21:28:03,21:28:18
1,210,A02,Line 15,JCAW,21:29:23,21:30:13
1,210,A02,Line 15,CAW1/2,21:30:32,21:31:17
1,210,A02,Line 15,HEQ1,21:32:16,21:32:31
1,210,A02,Line 15,SOQ1,21:34:22,21:34:37
1,210,A02,Line 15,CRO1,21:36:10,21:36:25
1,210,A02,Line 15,MUD1,21:37:35,21:37:50
1,210,A02,Line 15,ISG1,21:38:55,21:39:10
1,210,A02,Line 15,CUS1,21:40:38,21:41:03
1,210,A02,Line 15,GRE4,21:42:36,21:42:51
1,210,A02,Line 15,DEB1,21:44:26,21:44:41
1,210,A02,Line 15,ELR1,21:46:21,21:46:36
1,210,A02,Line 15,LEW6,21:47:53,21:53:06
1,210,A02,Line 15,ELR2,21:54:21,21:54:36
1,210,A02,Line 15,DEB2,21:56:12,21:56:27
1,210,A02,Line 15,GRE3,21:58:14,21:58:29
1,210,A02,Line 15,CUS2,22:00:01,22:00:26
1,210,A02,Line 15,ISG2,22:01:51,22:02:06
1,210,A02,Line 15,MUD2,22:03:19,22:03:34
1,210,A02,Line 15,JCRO,22:03:49,22:04:34
1,210,A02,Line 15,CRO2,22:04:44,22:04:59
1,210,A02,Line 15,SOQ2,22:06:31,22:06:46
1,210,A02,Line 15,HEQ2,22:08:33,22:08:48
1,210,A02,Line 15,CAW5/6,22:09:51,22:10:36
1,210,A02,Line 15,WIQ4,22:11:29,22:11:49
1,210,A02,Line 15,JWEM,22:11:59,22:12:49
1,210,A02,Line 15,WES2,22:13:27,22:13:42
1,210,A02,Line 15,LIM4,22:15:23,22:15:38
1,210,A02,Line 15,SHA2,22:17:40,22:17:55
1,210,A02,Line 15,BAN10,22:21:20,22:22:10
1,210,A02,Line 15,BANH,22:23:05,22:23:10
1,210,A02,Line 15,BAN9,22:24:07,22:25:27
1,210,A02,Line 15,JRMS,22:26:44,22:27:26
1,210,A02,Line 15,JRMX,22:26:44,22:27:26
1,210,A02,Line 15,SHA1,22:28:55,22:29:10
1,210,A02,Line 15,LIM3,22:31:16,22:31:31
1,210,A02,Line 15,WES1,22:33:03,22:33:18
1,210,A02,Line 15,JCAW,22:34:23,22:35:13
1,210,A02,Line 15,CAW1/2,22:35:32,22:36:17
1,210,A02,Line 15,HEQ1,22:37:16,22:37:31
1,210,A02,Line 15,SOQ1,22:39:22,22:39:37
1,210,A02,Line 15,CRO1,22:41:10,22:41:25
1,210,A02,Line 15,MUD1,22:42:35,22:42:50
1,210,A02,Line 15,ISG1,22:43:55,22:44:10
1,210,A02,Line 15,CUS1,22:45:38,22:46:03
1,210,A02,Line 15,GRE4,22:47:36,22:47:51
1,210,A02,Line 15,DEB1,22:49:26,22:49:41
1,210,A02,Line 15,ELR1,22:51:21,22:51:36
1,210,A02,Line 15,LEW6,22:52:53,22:58:06
1,210,A02,Line 15,ELR2,22:59:21,22:59:36
1,210,A02,Line 15,DEB2,23:01:12,23:01:27
1,210,A02,Line 15,GRE3,23:03:14,23:03:29
1,210,A02,Line 15,CUS2,23:05:01,23:05:26
1,210,A02,Line 15,ISG2,23:06:51,23:07:06
1,210,A02,Line 15,MUD2,23:08:19,23:08:34
1,210,A02,Line 15,JCRO,23:08:49,23:09:34
1,210,A02,Line 15,CRO2,23:09:44,23:09:59
1,210,A02,Line 15,SOQ2,23:11:31,23:11:46
1,210,A02,Line 15,HEQ2,23:13:33,23:13:48
1,210,A02,Line 15,CAW5/6,23:14:51,23:15:36
1,210,A02,Line 15,WIQ4,23:16:29,23:16:49
1,210,A02,Line 15,JWEM,23:16:59,23:17:49
1,210,A02,Line 15,WES2,23:18:27,23:18:42
1,210,A02,Line 15,LIM4,23:20:23,23:20:38
1,210,A02,Line 15,SHA2,23:22:40,23:22:55
1,210,A02,Line 15,BAN10,23:26:20,23:27:10
1,210,A02,Line 15,BANH,23:28:05,23:28:10
1,210,A02,Line 15,BAN9,23:29:07,23:30:27
1,210,A02,Line 15,JRMS,23:31:44,23:32:26
1,210,A02,Line 15,JRMX,23:31:44,23:32:26
1,210,A02,Line 15,SHA1,23:33:55,23:34:10
1,210,A02,Line 15,LIM3,23:36:16,23:36:31
1,210,A02,Line 15,WES1,23:38:03,23:38:18
1,210,A02,Line 15,JCAW,23:39:23,23:40:13
1,210,A02,Line 15,CAW1/2,23:40:32,23:41:17
1,210,A02,Line 15,HEQ1,23:42:16,23:42:31
1,210,A02,Line 15,SOQ1,23:44:22,23:44:37
1,210,A02,Line 15,CRO1,23:46:10,23:46:25
1,210,A02,Line 15,MUD1,23:47:35,23:47:50
1,210,A02,Line 15,ISG1,23:48:55,23:49:10
1,210,A02,Line 15,CUS1,23:50:38,23:51:03
1,210,A02,Line 15,GRE4,23:52:36,23:52:51
1,210,A02,Line 15,DEB1,23:54:26,23:54:41
1,210,A02,Line 15,ELR1,23:56:21,23:56:36
1,210,A02,Line 15,LEW6,23:57:53,24:03:06
1,210,A02,Line 15,ELR2,24:04:21,24:04:36
1,210,A02,Line 15,DEB2,24:06:12,24:06:27
1,210,A02,Line 15,GRE3,24:08:14,24:08:29
1,210,A02,Line 15,CUS2,24:10:01,24:10:26
1,210,A02,Line 15,ISG2,24:11:51,24:12:06
1,210,A02,Line 15,MUD2,24:13:19,24:13:34
1,210,A02,Line 15,JCRO,24:13:49,24:14:34
1,210,A02,Line 15,CRO2,24:14:44,24:14:59
1,210,A02,Line 15,SOQ2,24:16:31,24:16:46
1,210,A02,Line 15,HEQ2,24:18:33,24:18:48
1,210,A02,Line 15,CAW5/6,24:19:51,24:22:36
